state,issue_age,gender,plan,uw_class,preferred,hhd,application_count,entered_premium
CA,73,F,G,OE,Y,Y,1,2491.2
CA,73,M,G,OE,Y,Y,1,2571.0
DE,73,F,G,OE,Y,N,1,1964.88
IN,73,M,G,OE,Y,N,1,1881.36
IN,73,F,G,OE,Y,Y,1,1666.56
MD,73,F,G,OE,Y,N,1,2285.76
MD,73,M,G,OE,Y,Y,2,4610.64
MD,73,F,G,OE,N,N,1,2004.67
CA,73,F,G,OE,Y,Y,4,10044.6
CA,73,M,G,OE,Y,Y,1,2491.2
IN,73,F,G,OE,Y,N,12,20424.6
IN,73,M,G,OE,Y,N,6,11592.12
IN,73,F,G,OE,Y,Y,24,36983.56
IN,73,M,G,OE,Y,Y,14,25027.05
KY,73,F,G,OE,Y,Y,1,2268.48
MD,73,F,G,OE,Y,N,1,2285.76
MD,73,F,G,OE,Y,Y,2,4009.2
MD,73,M,G,OE,Y,Y,2,4610.64
MO,73,F,G,OE,Y,N,1,3168.84
MO,73,M,G,OE,Y,N,1,3140.52
MO,73,F,G,OE,Y,Y,2,5364.36
MO,73,M,G,OE,Y,Y,1,2826.48
WA,73,M,G,OE,Y,N,1,2966.16
WA,73,F,G,OE,Y,Y,1,2846.88
WA,73,M,G,OE,Y,Y,1,2846.88
CA,73,M,G,UW,Y,N,1,2931.6
CA,73,F,G,UW,Y,Y,1,2571.0
DE,73,F,G,UW,N,Y,1,2154.0
IN,73,F,G,UW,Y,N,2,3271.92
IN,73,M,G,UW,Y,N,1,1881.36
IN,73,F,G,UW,Y,Y,5,7637.28
IN,73,M,G,UW,Y,Y,6,10643.04
IN,73,F,G,UW,N,Y,1,1578.12
IN,73,M,G,UW,N,Y,1,1814.88
IN,73,F,G,UW,N,Y,1,1793.4
MD,73,F,G,UW,Y,N,1,2285.76
MD,73,F,G,UW,Y,Y,1,2004.6
MD,73,M,G,UW,Y,Y,2,4610.64
MO,73,F,G,UW,Y,Y,1,2851.92
MO,73,M,G,UW,Y,Y,2,6034.92
WA,73,M,G,UW,Y,N,1,3061.2
CA,73,M,N,GI,Y,N,1,2127.84
IN,73,M,N,OE,Y,Y,1,1164.72
WA,73,M,N,OE,Y,N,1,2095.32
IN,73,M,N,OE,Y,N,1,1328.04
IN,73,M,N,OE,Y,Y,2,2329.44
MD,73,F,N,OE,Y,Y,1,1414.92
WA,73,F,N,OE,Y,N,1,2095.32
WA,73,M,N,OE,Y,N,2,4190.64
WA,73,M,N,OE,Y,Y,2,3897.36
CA,73,F,N,UW,N,Y,1,2492.88
IN,73,F,N,UW,Y,Y,1,1012.68
IN,73,M,N,UW,Y,Y,2,2705.76
MD,73,F,N,UW,N,N,1,1774.8
MD,73,F,N,UW,Y,Y,4,5659.68
MD,73,M,N,UW,Y,Y,1,1627.2
MD,73,F,N,UW,N,Y,1,1556.52
WA,73,F,N,UW,Y,Y,2,3897.36
CA,73,F,F,OE,N,N,1,3534.72
CA,73,M,F,OE,Y,Y,2,7069.2
IN,73,F,F,OE,Y,N,1,2696.16
IN,73,M,F,OE,Y,N,2,5338.56
IN,73,M,F,OE,Y,Y,4,9817.08
IN,73,F,F,UW,Y,Y,2,4071.12
CA,73,M,G,GI,Y,Y,1,2908.32
IN,73,M,G,GI,Y,Y,1,1658.16
CA,73,M,G,OE,Y,Y,1,2503.68
IN,73,M,G,OE,Y,N,1,1890.72
IN,73,M,G,OE,Y,Y,1,1926.12
MD,73,F,G,OE,Y,Y,1,2014.56
MO,73,F,G,OE,Y,Y,1,2595.72
IN,73,F,G,OE,N,N,1,1644.16
CA,73,F,G,OE,Y,N,1,2854.8
CA,73,F,G,OE,Y,Y,4,10014.72
CA,73,M,G,OE,Y,Y,3,7591.2
IN,73,F,G,OE,Y,N,8,13152.96
IN,73,M,G,OE,Y,N,3,5977.68
IN,73,F,G,OE,Y,Y,20,30701.76
IN,73,M,G,OE,Y,Y,20,35674.52
MD,73,F,G,OE,Y,N,1,2297.16
MD,73,F,G,OE,Y,Y,4,8058.24
MD,73,M,G,OE,Y,Y,3,6950.16
MO,73,F,G,OE,Y,Y,3,8488.68
MO,73,M,G,OE,Y,Y,1,3314.76
WA,73,F,G,OE,Y,N,1,2966.16
WA,73,F,G,OE,Y,Y,1,2846.88
WA,73,M,G,OE,Y,Y,1,2841.43
CA,73,M,G,UW,Y,Y,1,2583.84
IN,73,M,G,UW,Y,N,1,1890.72
IN,73,F,G,UW,N,N,1,1808.52
IN,73,F,G,UW,Y,Y,5,7767.76
IN,73,M,G,UW,Y,Y,4,7226.44
IN,73,F,G,UW,N,Y,3,5271.0
IN,73,M,G,UW,N,Y,3,5472.0
MD,73,F,G,UW,Y,Y,1,2014.56
MD,73,M,G,UW,Y,Y,1,2316.72
WA,73,F,G,UW,N,N,1,2966.16
WA,73,F,G,UW,Y,N,1,837.12
CA,73,F,N,OE,Y,Y,1,1935.6
IN,73,M,N,OE,Y,Y,1,1170.48
WA,73,M,N,OE,Y,Y,1,1948.68
CA,73,F,N,OE,Y,Y,1,1935.6
IN,73,M,N,OE,Y,Y,3,3511.44
MD,73,F,N,OE,Y,N,2,3505.2
MD,73,M,N,OE,Y,Y,2,3270.96
WA,73,F,N,OE,Y,N,1,2095.32
WA,73,M,N,OE,Y,N,1,2095.32
WA,73,F,N,OE,Y,Y,1,1948.68
WA,73,M,N,OE,Y,Y,1,1948.68
CA,73,F,N,UW,Y,N,1,2138.52
CA,73,M,N,UW,N,N,1,2691.84
IN,73,M,N,UW,Y,N,1,1334.64
IN,73,M,N,UW,N,Y,1,1495.56
MD,73,F,N,UW,N,N,1,1783.68
MD,73,M,N,UW,N,N,1,2051.28
MD,73,F,N,UW,N,Y,1,1564.32
WA,73,F,N,UW,Y,N,1,2095.32
WA,73,F,N,UW,N,N,1,2095.32
WA,73,F,N,UW,Y,Y,1,1948.68
IN,73,M,F,GI,Y,N,1,2823.6
IN,73,F,F,GI,Y,Y,1,2153.28
IN,73,M,F,GI,Y,Y,1,2399.54
CA,73,F,F,OE,Y,Y,1,3623.04
IN,73,F,F,OE,Y,N,2,4834.44
IN,73,M,F,OE,Y,N,1,2736.0
IN,73,F,F,OE,Y,Y,5,10432.2
IN,73,M,F,OE,Y,Y,3,7198.56
IN,73,F,F,UW,Y,N,1,2379.12
MO,73,M,G,OE,Y,Y,1,3013.68
WA,73,F,G,OE,Y,N,1,3061.2
IN,73,M,G,OE,N,N,1,1699.67
CA,73,M,G,OE,Y,N,1,2926.2
CA,73,F,G,OE,Y,Y,4,10053.24
CA,73,M,G,OE,Y,Y,3,7863.36
DE,73,M,G,OE,Y,Y,1,2041.32
IN,73,F,G,OE,Y,N,13,23050.68
IN,73,M,G,OE,Y,N,6,12254.4
IN,73,F,G,OE,Y,Y,13,20268.0
IN,73,M,G,OE,Y,Y,14,24894.24
MD,73,F,G,OE,Y,Y,2,4129.92
MD,73,M,G,OE,Y,Y,2,4749.6
MO,73,M,G,OE,Y,Y,1,3013.68
WA,73,F,G,OE,Y,N,2,6027.36
WA,73,F,G,OE,Y,Y,2,5517.12
WA,73,M,G,OE,Y,Y,1,2758.56
CA,73,F,G,UW,Y,Y,3,7781.16
CA,73,M,G,UW,Y,Y,1,2566.32
IN,73,F,G,UW,Y,N,2,3370.32
IN,73,M,G,UW,Y,N,2,4189.2
IN,73,F,G,UW,N,N,2,3707.52
IN,73,M,G,UW,N,N,1,2131.8
IN,73,F,G,UW,Y,Y,9,13823.52
IN,73,M,G,UW,Y,Y,5,9322.44
IN,73,F,G,UW,N,Y,2,3251.52
MD,73,F,G,UW,Y,Y,1,2064.96
MD,73,M,G,UW,Y,Y,1,2374.8
MO,73,F,G,UW,Y,Y,1,2976.48
WA,73,F,F,GI,Y,N,1,882.12
IN,73,M,N,OE,Y,Y,2,2399.52
CA,73,M,N,OE,Y,Y,1,1983.96
IN,73,M,N,OE,Y,N,1,1368.0
IN,73,F,N,OE,Y,Y,2,2086.56
IN,73,M,N,OE,Y,Y,1,1393.56
MD,73,M,N,OE,Y,N,1,2220.24
MD,73,M,N,OE,Y,Y,2,3406.2
WA,73,F,N,OE,Y,N,1,2095.32
WA,73,F,N,OE,Y,Y,1,1948.68
CA,73,F,N,UW,Y,N,1,2191.92
IN,73,F,N,UW,N,N,1,1308.48
IN,73,M,N,UW,Y,Y,1,1393.56
IN,73,F,N,UW,N,Y,2,2295.12
KY,73,F,N,UW,Y,Y,1,1665.96
MD,73,M,N,UW,Y,Y,1,1676.28
WA,73,F,N,UW,Y,N,1,2095.32
IN,77,F,F,OE,Y,N,2,4877.04
IN,77,F,F,OE,Y,Y,4,8968.68
IN,77,M,F,OE,Y,Y,3,7378.2
MO,77,F,F,OE,Y,Y,1,3573.36
WA,77,M,F,OE,Y,N,1,4090.68
CA,77,F,F,UW,Y,Y,1,3713.52
IN,77,F,F,UW,N,N,1,2682.48
IN,77,M,F,UW,N,Y,1,2705.4
CA,77,M,G,OE,Y,N,1,2999.28
CA,77,M,G,OE,Y,Y,1,2630.4
IN,77,M,G,OE,Y,Y,1,2023.68
WA,77,M,G,OE,Y,N,1,2966.16
WA,77,M,G,OE,N,N,1,2966.31
CA,77,F,G,OE,Y,N,2,6594.96
CA,77,F,G,OE,Y,Y,5,13577.16
CA,77,M,G,OE,Y,Y,2,5260.8
IN,77,F,G,OE,Y,N,11,19837.8
IN,77,M,G,OE,Y,N,3,6344.04
IN,77,F,G,OE,Y,Y,15,23947.2
IN,77,M,G,OE,Y,Y,20,36925.44
MD,77,F,G,OE,Y,Y,2,4575.24
MD,77,M,G,OE,Y,Y,2,4868.16
MO,77,F,G,OE,Y,Y,1,3165.12
WA,77,F,G,OE,Y,N,3,8898.48
WA,77,M,G,OE,Y,N,1,2966.16
CA,77,F,G,UW,Y,N,1,3095.4
CA,77,M,G,UW,Y,N,1,2999.28
CA,77,F,G,UW,Y,Y,3,7891.2
IN,77,F,G,UW,Y,N,1,1727.28
IN,77,M,G,UW,Y,N,2,3972.96
IN,77,M,G,UW,N,N,1,2185.08
IN,77,F,G,UW,Y,Y,4,6304.32
IN,77,M,G,UW,Y,Y,4,7583.95
IN,77,M,G,UW,N,Y,1,1916.28
MD,77,F,G,UW,Y,N,2,4826.88
MD,77,F,G,UW,Y,Y,1,2116.56
MD,77,M,G,UW,Y,Y,1,2434.08
MO,77,F,G,UW,Y,Y,2,5953.44
WA,77,M,G,OE,Y,Y,1,778.56
IN,77,M,G,OE,Y,Y,1,601.08
CA,77,F,N,OE,Y,N,1,2318.76
MD,77,F,N,OE,N,N,1,1874.05
CA,77,F,N,OE,Y,Y,2,4332.6
CA,77,M,N,OE,Y,Y,3,5911.2
IN,77,F,N,OE,Y,N,1,1219.32
IN,77,F,N,OE,Y,Y,2,2311.44
IN,77,M,N,OE,Y,Y,3,4086.72
MD,77,F,N,OE,Y,N,1,1703.64
MD,77,M,N,OE,Y,Y,1,1718.16
WA,77,F,N,OE,Y,N,1,2095.32
WA,77,F,N,OE,Y,Y,1,1948.68
WA,77,M,N,OE,Y,Y,2,3959.88
CA,77,F,N,UW,Y,Y,1,1970.48
IN,77,M,N,UW,Y,N,1,1402.2
IN,77,M,N,UW,Y,Y,1,1229.76
MD,77,F,N,UW,Y,N,1,1703.64
MD,77,M,N,UW,Y,Y,1,1718.16
WA,77,F,F,GI,Y,N,1,4090.68
CA,77,M,F,OE,Y,Y,1,3928.32
IN,77,F,F,OE,Y,N,7,17901.12
IN,77,M,F,OE,Y,N,1,3339.0
IN,77,F,F,OE,Y,Y,3,6576.48
IN,77,M,F,OE,Y,Y,3,7562.88
MD,77,F,F,OE,Y,N,2,6684.0
IN,77,F,F,UW,Y,N,1,2499.6
CA,77,M,G,OE,Y,Y,1,2696.16
IN,77,M,G,OE,Y,Y,1,1785.6
MD,77,F,G,OE,N,N,1,2169.6
CA,77,F,G,OE,Y,N,2,6148.56
CA,77,M,G,OE,Y,N,1,3074.28
CA,77,F,G,OE,Y,Y,3,8088.48
CA,77,M,G,OE,Y,Y,1,2696.16
IN,77,F,G,OE,Y,N,11,20906.28
IN,77,M,G,OE,Y,N,2,4401.24
IN,77,F,G,OE,Y,Y,13,21440.04
IN,77,M,G,OE,Y,Y,20,38079.0
MD,77,F,G,OE,Y,Y,4,8677.92
MD,77,M,G,OE,Y,Y,4,10059.72
MO,77,F,G,OE,Y,Y,1,3424.76
MO,77,M,G,OE,Y,Y,1,3733.2
WA,77,F,G,OE,Y,N,1,2966.16
WA,77,F,G,OE,Y,Y,2,5605.44
WA,77,M,G,OE,Y,Y,3,8364.0
CA,77,F,G,UW,Y,N,1,3074.28
CA,77,F,G,UW,N,N,1,3648.72
CA,77,F,G,UW,Y,Y,1,3132.0
CA,77,M,G,UW,Y,Y,3,8524.32
DE,77,F,G,UW,N,Y,1,2051.4
IN,77,F,G,UW,Y,N,2,3540.96
IN,77,M,G,UW,Y,N,1,2365.2
IN,77,F,G,UW,Y,Y,4,6461.88
IN,77,M,G,UW,Y,Y,7,12787.92
IN,77,F,G,UW,N,Y,1,1708.08
IN,77,M,G,UW,N,Y,1,1964.16
IN,77,M,G,UW,N,Y,1,2232.0
MD,77,F,G,UW,Y,Y,2,4338.96
MD,77,M,G,UW,Y,Y,2,4989.84
MD,77,F,G,UW,N,Y,1,2386.44
CA,77,M,G,UW,Y,Y,1,930.24
CA,77,F,N,GI,Y,N,1,2302.92
MD,77,M,N,OE,Y,Y,1,1761.12
WA,77,F,N,OE,N,N,1,2095.41
CA,77,F,N,OE,Y,Y,1,2084.4
CA,77,M,N,OE,Y,Y,1,2084.4
IN,77,F,N,OE,Y,N,1,1451.76
IN,77,M,N,OE,Y,N,3,4829.76
IN,77,F,N,OE,Y,Y,1,1273.2
IN,77,M,N,OE,Y,Y,1,1464.24
MD,77,M,N,OE,Y,Y,1,1761.12
WA,77,F,N,OE,Y,N,2,4190.64
WA,77,F,N,OE,Y,Y,2,3897.36
WA,77,M,N,OE,Y,Y,1,1948.68
CA,77,F,N,UW,Y,Y,1,2229.72
IN,77,F,N,UW,Y,Y,1,1096.08
IN,77,M,N,UW,Y,Y,2,2724.72
MD,77,F,N,UW,N,N,1,1920.84
CA,77,M,F,GI,Y,Y,1,3901.56
MD,77,M,F,GI,Y,Y,1,3454.8
IN,77,F,F,OE,Y,N,2,5124.0
IN,77,M,F,OE,Y,N,1,3422.52
IN,77,F,F,OE,Y,Y,7,15728.28
IN,77,M,F,OE,Y,Y,4,10335.84
KY,77,F,F,OE,Y,N,1,3764.52
KY,77,M,F,OE,Y,Y,1,3796.68
IN,77,F,F,UW,Y,Y,1,2610.16
IN,77,F,F,UW,N,Y,1,2471.52
IN,77,M,G,GI,Y,Y,1,2126.04
CA,77,M,G,OE,Y,Y,1,2763.6
CA,77,F,G,OE,Y,N,2,6512.4
CA,77,F,G,OE,Y,Y,3,8379.36
CA,77,M,G,OE,Y,Y,5,13818.0
IN,77,F,G,OE,Y,N,7,12996.6
IN,77,M,G,OE,Y,N,2,4511.28
IN,77,F,G,OE,Y,Y,13,22233.24
IN,77,M,G,OE,Y,Y,19,36846.74
MD,77,F,G,OE,Y,N,1,2945.4
MD,77,M,G,OE,Y,Y,3,8085.24
WA,77,F,G,OE,Y,N,1,2966.16
WA,77,M,G,OE,Y,N,1,2966.16
WA,77,M,G,OE,Y,Y,3,8275.68
CA,77,F,G,UW,Y,N,1,3252.12
CA,77,M,G,UW,Y,N,1,3151.2
CA,77,F,G,UW,Y,Y,3,8290.8
DE,77,M,G,UW,Y,Y,1,2198.28
IN,77,F,G,UW,Y,N,3,6030.84
IN,77,M,G,UW,Y,N,1,2087.04
IN,77,F,G,UW,N,N,1,1996.2
IN,77,F,G,UW,Y,Y,8,13246.98
IN,77,M,G,UW,Y,Y,2,3660.72
IN,77,M,G,UW,N,Y,1,2013.36
MD,77,F,G,UW,Y,Y,1,2223.72
MD,77,M,G,UW,Y,Y,1,2557.32
WA,77,M,G,UW,Y,N,1,2966.16
WA,77,M,G,UW,Y,Y,1,2758.56
CA,77,M,G,OE,Y,Y,1,953.47
CA,77,M,N,OE,Y,Y,1,2070.12
IN,77,M,N,OE,Y,Y,1,1291.92
MD,77,F,N,OE,Y,Y,2,3139.44
MD,77,M,N,OE,Y,Y,1,1805.16
CA,77,M,N,OE,Y,N,1,2436.12
DE,77,F,N,OE,Y,Y,1,1543.68
IN,77,M,N,OE,Y,Y,2,3049.56
CA,77,M,N,UW,Y,Y,1,2070.12
CA,77,M,N,UW,N,Y,1,2380.76
IN,77,F,N,UW,Y,Y,1,1305.0
MD,77,F,N,UW,Y,N,2,3869.04
MD,77,F,N,UW,Y,Y,1,1569.72
MD,77,M,N,UW,Y,Y,2,3668.16
MD,77,F,N,UW,N,Y,2,3453.36
IN,77,F,F,OE,Y,N,3,8424.23
IN,77,M,F,OE,Y,N,1,3064.2
IN,77,F,F,OE,Y,Y,5,12439.08
IN,77,M,F,OE,Y,Y,3,8496.24
IN,77,M,F,UW,Y,Y,2,5374.56
IN,77,F,F,UW,N,Y,1,2570.52
IN,77,M,F,UW,N,Y,1,2955.96
CA,77,F,G,OE,Y,Y,1,2874.12
MO,77,M,G,OE,Y,Y,1,4098.6
CA,77,M,G,OE,N,N,1,2874.24
CA,77,F,G,OE,Y,Y,2,5510.88
CA,77,M,G,OE,Y,Y,8,23457.48
IN,77,F,G,OE,Y,N,6,12239.28
IN,77,M,G,OE,Y,N,1,2170.44
IN,77,F,G,OE,Y,Y,15,27760.01
IN,77,M,G,OE,Y,Y,16,32741.12
MD,77,F,G,OE,Y,N,1,2637.12
MD,77,M,G,OE,Y,N,1,3032.64
MD,77,F,G,OE,Y,Y,1,2312.76
MD,77,M,G,OE,Y,Y,5,13298.4
WA,77,M,G,OE,Y,N,2,5932.32
WA,77,F,G,OE,Y,Y,3,8275.68
WA,77,M,G,OE,Y,Y,1,2758.56
DE,77,M,G,UW,Y,Y,1,2286.24
IN,77,F,G,UW,Y,N,4,7549.44
IN,77,F,G,UW,N,N,1,2076.12
IN,77,F,G,UW,Y,Y,4,7691.04
IN,77,M,G,UW,Y,Y,3,6325.68
IN,77,M,G,UW,N,Y,1,2093.88
IN,77,M,G,UW,N,Y,1,2763.96
MD,77,M,G,UW,Y,N,1,3032.64
MD,77,F,G,UW,Y,Y,4,9553.56
WA,77,M,F,GI,Y,N,1,882.12
CA,77,M,F,GI,Y,Y,1,1256.28
MD,77,F,F,GI,Y,Y,1,937.32
IN,77,M,F,UW,Y,Y,1,830.4
CA,77,F,N,GI,Y,Y,1,2580.96
CA,77,M,N,GI,Y,Y,1,2580.96
CA,77,F,N,OE,Y,N,1,2454.96
IN,77,F,N,OE,Y,N,2,2879.76
IN,77,F,N,OE,Y,Y,4,5428.8
IN,77,M,N,OE,Y,Y,2,3114.6
MD,77,F,N,OE,Y,N,1,1861.44
MD,77,M,N,OE,Y,N,1,2140.68
MD,77,M,N,OE,Y,Y,1,1937.52
WA,77,F,N,OE,Y,N,1,2095.32
WA,77,M,N,OE,Y,Y,1,1948.68
CA,77,M,N,UW,Y,Y,1,2500.92
MD,77,F,F,GI,Y,Y,1,3249.36
WA,77,F,F,GI,Y,N,1,4090.68
CA,77,M,F,OE,Y,Y,1,4219.92
IN,77,F,F,OE,Y,N,2,5542.08
IN,77,M,F,OE,Y,N,1,3701.76
IN,77,F,F,OE,Y,Y,11,27911.51
IN,77,M,F,OE,Y,Y,5,15329.16
MD,77,M,F,OE,Y,Y,1,3736.8
IN,77,M,F,UW,N,N,1,3983.4
IN,77,F,F,UW,N,Y,1,3037.8
IN,77,M,G,OE,Y,Y,1,1979.64
MD,77,F,G,OE,N,N,1,2742.65
CA,77,F,G,OE,Y,N,5,17150.52
CA,77,F,G,OE,Y,Y,3,8967.24
CA,77,M,G,OE,Y,Y,4,12052.2
IN,77,F,G,OE,Y,N,3,6205.9
IN,77,M,G,OE,Y,N,1,2622.12
IN,77,F,G,OE,Y,Y,14,26604.12
IN,77,M,G,OE,Y,Y,10,21198.91
MD,77,F,G,OE,Y,N,2,5928.36
MD,77,F,G,OE,Y,Y,2,4810.56
MD,77,M,G,OE,Y,Y,1,2766.0
WA,77,F,G,OE,Y,N,3,8898.48
WA,77,M,G,OE,Y,N,1,2966.16
WA,77,F,G,OE,Y,Y,1,2758.56
CA,77,F,G,UW,Y,N,1,3408.24
CA,77,F,G,UW,Y,Y,1,2989.08
IN,77,F,G,UW,Y,N,2,4243.08
IN,77,M,G,UW,Y,N,1,2257.32
IN,77,F,G,UW,N,N,1,2159.16
KY,77,F,G,UW,Y,Y,1,2605.8
MD,77,F,G,UW,Y,N,1,2742.6
MD,77,M,G,UW,Y,Y,2,5979.0
IN,77,F,G,UW,Y,N,1,677.16
CA,77,M,N,OE,Y,Y,1,2239.08
IN,77,F,N,OE,Y,N,1,1429.92
IN,77,M,N,OE,Y,N,1,1850.97
IN,77,F,N,OE,Y,Y,1,1215.17
MD,77,M,N,OE,Y,N,1,2226.24
DE,77,F,N,UW,Y,Y,1,1669.68
IN,77,F,N,UW,Y,N,3,4156.56
IN,77,F,N,UW,Y,Y,2,2466.75
IN,77,M,N,UW,Y,Y,3,4643.88
KY,77,F,N,UW,Y,Y,1,1839.36
MD,77,F,N,UW,Y,Y,1,1972.2
CA,83,M,F,OE,Y,N,1,5004.24
IN,83,F,F,OE,Y,N,6,17291.64
IN,83,M,F,OE,Y,N,1,3314.28
IN,83,M,F,OE,Y,Y,4,12189.38
MD,83,M,F,OE,Y,Y,1,3886.2
CA,83,F,G,OE,Y,Y,4,12434.88
CA,83,M,G,OE,Y,Y,1,3108.72
IN,83,F,G,OE,Y,N,8,16660.56
IN,83,M,G,OE,Y,N,1,2347.56
IN,83,F,G,OE,Y,Y,6,11320.4
IN,83,M,G,OE,Y,Y,8,16803.48
MD,83,F,G,OE,Y,Y,3,7504.2
WA,83,F,G,OE,Y,N,1,2966.16
WA,83,M,G,OE,Y,N,1,2966.16
CA,83,F,G,UW,Y,Y,1,3208.2
CA,83,M,G,UW,Y,Y,1,3108.72
DE,83,F,G,UW,Y,Y,1,2150.28
DE,83,F,G,UW,N,Y,1,2365.32
IN,83,F,G,UW,Y,N,3,6123.96
IN,83,F,G,UW,Y,Y,3,5370.84
IN,83,M,G,UW,Y,Y,3,6176.52
IN,83,F,G,UW,N,Y,1,1969.32
MD,83,M,G,UW,Y,Y,1,2876.64
IN,83,F,F,OE,Y,N,1,1004.28
IN,83,M,F,OE,Y,Y,1,1012.92
IN,83,F,N,OE,Y,N,1,1440.96
IN,83,F,N,OE,Y,N,1,1440.96
IN,83,M,N,OE,Y,Y,3,4403.35
WA,83,F,N,OE,Y,Y,1,1948.68
CA,83,F,N,UW,Y,N,1,2655.24
IN,83,F,N,UW,Y,N,1,1673.88
MD,83,F,N,UW,Y,N,2,4026.72
MD,83,F,N,UW,Y,Y,1,1765.68
MD,83,M,N,UW,Y,Y,1,2030.64
CA,83,F,F,OE,Y,Y,1,4564.2
IN,83,F,F,OE,Y,N,2,6478.92
IN,83,M,F,OE,Y,N,2,7450.68
IN,83,F,F,OE,Y,Y,2,5257.2
IN,83,M,F,OE,Y,Y,2,6534.24
IN,83,F,F,UW,Y,Y,1,3053.4
CA,83,F,G,OE,Y,Y,7,22630.44
CA,83,M,G,OE,Y,Y,3,9698.76
IN,83,F,G,OE,Y,N,5,10958.28
IN,83,M,G,OE,Y,N,1,2836.08
IN,83,F,G,OE,Y,Y,3,6187.44
IN,83,M,G,OE,Y,Y,5,12090.12
KY,83,M,G,OE,Y,Y,1,3117.6
WA,83,M,G,OE,Y,N,1,3061.2
CA,83,F,G,UW,Y,Y,1,3232.92
CA,83,M,G,UW,Y,Y,1,3232.92
IN,83,F,G,UW,Y,N,3,6712.2
IN,83,F,G,UW,Y,Y,5,9610.44
IN,83,M,G,UW,N,Y,1,2736.08
MD,83,F,G,UW,Y,Y,2,5623.44
MD,83,M,G,UW,Y,Y,1,2991.6
MO,83,M,G,UW,Y,N,1,5273.16
IN,83,M,N,OE,Y,Y,3,5022.88
KY,83,F,N,OE,Y,Y,1,1913.64
MD,83,F,N,OE,Y,Y,1,1836.36
WA,83,F,N,OE,Y,Y,1,1948.68
WA,83,M,N,OE,Y,Y,1,1948.68
IN,83,F,N,UW,Y,N,1,1498.56
IN,83,F,N,UW,N,N,1,1914.84
IN,83,F,N,UW,N,Y,1,1445.64
MD,83,F,N,UW,Y,Y,2,3672.72
MD,83,M,N,UW,Y,Y,1,2453.04
MD,83,F,F,OE,N,N,1,4167.91
IN,83,F,F,OE,Y,N,3,9351.36
IN,83,M,F,OE,Y,N,1,4164.0
IN,83,M,F,OE,Y,Y,2,6287.52
CA,83,F,G,OE,Y,N,1,3833.88
CA,83,F,G,OE,Y,Y,1,3362.28
CA,83,M,G,OE,Y,Y,2,6724.56
IN,83,M,G,OE,Y,N,1,2539.2
IN,83,F,G,OE,Y,Y,4,8997.12
IN,83,M,G,OE,Y,Y,2,4453.68
MD,83,F,G,OE,Y,N,2,6169.92
MD,83,M,G,OE,Y,N,1,3547.8
MD,83,F,G,OE,Y,Y,2,5411.04
MD,83,M,G,OE,Y,Y,1,3111.48
WA,83,F,G,OE,Y,N,2,5932.32
CA,83,F,G,UW,Y,Y,1,3362.28
IN,83,F,G,UW,Y,N,1,2564.76
IN,83,F,G,UW,N,N,1,2428.8
IN,83,F,G,UW,Y,Y,1,1936.44
MD,83,F,G,UW,Y,Y,1,2705.52
MD,83,M,G,UW,Y,Y,1,3111.48
IN,83,F,F,UW,Y,Y,1,820.14
CA,83,M,G,OE,Y,Y,1,1159.92
CA,83,F,N,GI,Y,Y,1,3019.44
CA,83,F,N,OE,Y,Y,1,2518.68
IN,83,F,N,OE,Y,Y,1,1587.72
MD,83,M,N,OE,Y,Y,1,2196.24
WA,83,M,N,OE,Y,Y,1,1948.68
IN,83,F,N,UW,Y,N,1,1558.56
IN,83,M,N,UW,Y,N,1,2082.0
MD,83,F,N,UW,Y,N,2,4425.0
IN,83,F,F,OE,Y,N,1,3241.8
IN,83,F,F,OE,Y,Y,2,5686.08
IN,83,M,F,OE,Y,Y,3,10865.48
IN,83,F,F,UW,N,N,1,3565.92
MD,83,F,G,OE,Y,N,1,3311.16
CA,83,F,G,OE,Y,N,2,7974.48
CA,83,M,G,OE,Y,N,2,7974.48
CA,83,F,G,OE,Y,Y,2,6993.6
CA,83,M,G,OE,Y,Y,1,3496.8
IN,83,F,G,OE,Y,N,7,17187.36
IN,83,M,G,OE,Y,N,3,8348.88
IN,83,F,G,OE,Y,Y,3,6366.96
IN,83,M,G,OE,Y,Y,5,11579.52
MD,83,M,G,OE,Y,N,1,3689.64
WA,83,F,G,OE,Y,N,1,2966.16
WA,83,F,G,OE,Y,Y,1,2758.56
WA,83,M,G,OE,Y,Y,2,5517.12
CA,83,F,G,UW,Y,N,1,3987.24
IN,83,F,G,UW,Y,Y,2,4353.12
IN,83,M,G,UW,Y,Y,1,2315.88
MD,83,F,G,UW,N,N,1,3529.2
MD,83,F,G,UW,Y,Y,1,2813.76
MD,83,M,F,GI,Y,Y,1,1311.36
WA,83,F,N,OE,N,N,1,2095.41
CA,83,F,N,OE,Y,Y,1,2619.48
CA,83,M,N,OE,Y,Y,1,2619.48
IN,83,F,N,OE,Y,Y,1,1421.64
IN,83,M,N,OE,Y,Y,1,1634.76
IN,83,F,F,OE,Y,N,2,6743.04
IN,83,F,F,OE,Y,Y,1,3434.64
IN,83,F,F,UW,Y,N,1,3371.52
IN,83,F,G,OE,N,N,1,2432.96
IN,83,F,G,OE,Y,N,5,12712.44
IN,83,M,G,OE,Y,N,1,3190.2
IN,83,F,G,OE,Y,Y,9,20203.43
IN,83,M,G,OE,Y,Y,4,10023.48
MD,83,F,G,OE,Y,N,1,3336.72
